r_p,wavelength,scat_sigma
5.87755e-008,4.65306e-007,1.77866e-014
5.87755e-008,4.71429e-007,1.85935e-014
5.87755e-008,4.77551e-007,1.94132e-014
5.87755e-008,4.83673e-007,2.02927e-014
5.87755e-008,4.89796e-007,2.07553e-014
5.87755e-008,4.95918e-007,2.1508e-014
5.87755e-008,5.02041e-007,2.2199e-014
5.87755e-008,5.08163e-007,2.29547e-014
5.87755e-008,5.14286e-007,2.36079e-014
5.87755e-008,5.20408e-007,2.44301e-014
5.87755e-008,5.26531e-007,2.49089e-014
5.87755e-008,5.32653e-007,2.57726e-014
5.87755e-008,5.38776e-007,2.64515e-014
5.87755e-008,5.44898e-007,2.68547e-014
5.87755e-008,5.5102e-007,2.78813e-014
5.87755e-008,5.57143e-007,2.86643e-014
5.87755e-008,5.63265e-007,2.92513e-014
5.87755e-008,5.69388e-007,2.9918e-014
5.87755e-008,5.7551e-007,3.05322e-014
5.87755e-008,5.81633e-007,3.11084e-014
5.87755e-008,5.87755e-007,3.20118e-014
5.87755e-008,5.93878e-007,3.27193e-014
5.87755e-008,6e-007,3.32748e-014
5.95918e-008,3e-007,2.60172e-015
5.95918e-008,3.06122e-007,2.97996e-015
5.95918e-008,3.12245e-007,3.29072e-015
5.95918e-008,3.18367e-007,3.5683e-015
5.95918e-008,3.2449e-007,4.06676e-015
5.95918e-008,3.30612e-007,4.48892e-015
5.95918e-008,3.36735e-007,4.89526e-015
5.95918e-008,3.42857e-007,5.41379e-015
5.95918e-008,3.4898e-007,5.83117e-015
5.95918e-008,3.55102e-007,6.20822e-015
5.95918e-008,3.61224e-007,6.83135e-015
5.95918e-008,3.67347e-007,7.55184e-015
5.95918e-008,3.73469e-007,7.99397e-015
5.95918e-008,3.79592e-007,8.56427e-015
5.95918e-008,3.85714e-007,8.98973e-015
5.95918e-008,3.91837e-007,9.56448e-015
5.95918e-008,3.97959e-007,1.05014e-014
5.95918e-008,4.04082e-007,1.11307e-014
5.95918e-008,4.10204e-007,1.17148e-014
5.95918e-008,4.16327e-007,1.24889e-014
5.95918e-008,4.22449e-007,1.28855e-014
5.95918e-008,4.28571e-007,1.37387e-014
5.95918e-008,4.34694e-007,1.44201e-014
5.95918e-008,4.40816e-007,1.51314e-014
5.95918e-008,4.46939e-007,1.57292e-014
5.95918e-008,4.53061e-007,1.6534e-014
5.95918e-008,4.59184e-007,1.71975e-014
5.95918e-008,4.65306e-007,1.78067e-014
5.95918e-008,4.71429e-007,1.86006e-014
5.95918e-008,4.77551e-007,1.93953e-014
5.95918e-008,4.83673e-007,2.02459e-014
5.95918e-008,4.89796e-007,2.07023e-014
5.95918e-008,4.95918e-007,2.1437e-014
5.95918e-008,5.02041e-007,2.21216e-014
5.95918e-008,5.08163e-007,2.28589e-014
5.95918e-008,5.14286e-007,2.3498e-014
5.95918e-008,5.20408e-007,2.42993e-014
5.95918e-008,5.26531e-007,2.47677e-014
5.95918e-008,5.32653e-007,2.56147e-014
5.95918e-008,5.38776e-007,2.62678e-014
5.95918e-008,5.44898e-007,2.66729e-014
5.95918e-008,5.5102e-007,2.76727e-014
5.95918e-008,5.57143e-007,2.8439e-014
5.95918e-008,5.63265e-007,2.90141e-014
5.95918e-008,5.69388e-007,2.96897e-014
5.95918e-008,5.7551e-007,3.02749e-014
5.95918e-008,5.81633e-007,3.08513e-014
5.95918e-008,5.87755e-007,3.1727e-014
5.95918e-008,5.93878e-007,3.24306e-014
5.95918e-008,6e-007,3.29837e-014
6.04082e-008,3e-007,2.68687e-015
6.04082e-008,3.06122e-007,3.07058e-015
6.04082e-008,3.12245e-007,3.38891e-015
6.04082e-008,3.18367e-007,3.67436e-015
6.04082e-008,3.2449e-007,4.18091e-015
6.04082e-008,3.30612e-007,4.61209e-015
6.04082e-008,3.36735e-007,5.02234e-015
6.04082e-008,3.42857e-007,5.54694e-015
6.04082e-008,3.4898e-007,5.97107e-015
6.04082e-008,3.55102e-007,6.35385e-015
6.04082e-008,3.61224e-007,6.97727e-015
6.04082e-008,3.67347e-007,7.70389e-015
6.04082e-008,3.73469e-007,8.14639e-015
6.04082e-008,3.79592e-007,8.72046e-015
6.04082e-008,3.85714e-007,9.14815e-015
6.04082e-008,3.91837e-007,9.72033e-015
6.04082e-008,3.97959e-007,1.06516e-014
6.04082e-008,4.04082e-007,1.1283e-014
6.04082e-008,4.10204e-007,1.1859e-014
6.04082e-008,4.16327e-007,1.26342e-014
6.04082e-008,4.22449e-007,1.30226e-014
6.04082e-008,4.28571e-007,1.38654e-014
6.04082e-008,4.34694e-007,1.45426e-014
6.04082e-008,4.40816e-007,1.52428e-014
6.04082e-008,4.46939e-007,1.58259e-014
6.04082e-008,4.53061e-007,1.6613e-014
6.04082e-008,4.59184e-007,1.72717e-014
6.04082e-008,4.65306e-007,1.78733e-014
6.04082e-008,4.71429e-007,1.86515e-014
6.04082e-008,4.77551e-007,1.94284e-014
6.04082e-008,4.83673e-007,2.02595e-014
6.04082e-008,4.89796e-007,2.07155e-014
6.04082e-008,4.95918e-007,2.14306e-014
6.04082e-008,5.02041e-007,2.20932e-014
6.04082e-008,5.08163e-007,2.28192e-014
6.04082e-008,5.14286e-007,2.34425e-014
6.04082e-008,5.20408e-007,2.42413e-014
6.04082e-008,5.26531e-007,2.46894e-014
6.04082e-008,5.32653e-007,2.55312e-014
6.04082e-008,5.38776e-007,2.61504e-014
6.04082e-008,5.44898e-007,2.65573e-014
6.04082e-008,5.5102e-007,2.75298e-014
6.04082e-008,5.57143e-007,2.82907e-014
6.04082e-008,5.63265e-007,2.88541e-014
6.04082e-008,5.69388e-007,2.95193e-014
6.04082e-008,5.7551e-007,3.00999e-014
6.04082e-008,5.81633e-007,3.06707e-014
6.04082e-008,5.87755e-007,3.15408e-014
6.04082e-008,5.93878e-007,3.22325e-014
6.04082e-008,6e-007,3.27821e-014
6.12245e-008,3e-007,2.78255e-015
6.12245e-008,3.06122e-007,3.17686e-015
6.12245e-008,3.12245e-007,3.50352e-015
6.12245e-008,3.18367e-007,3.7962e-015
6.12245e-008,3.2449e-007,4.31347e-015
6.12245e-008,3.30612e-007,4.75344e-015
6.12245e-008,3.36735e-007,5.17e-015
6.12245e-008,3.42857e-007,5.70427e-015
6.12245e-008,3.4898e-007,6.13363e-015
6.12245e-008,3.55102e-007,6.52073e-015
6.12245e-008,3.61224e-007,7.15293e-015
6.12245e-008,3.67347e-007,7.88174e-015
6.12245e-008,3.73469e-007,8.33056e-015
6.12245e-008,3.79592e-007,8.90697e-015
6.12245e-008,3.85714e-007,9.33784e-015
6.12245e-008,3.91837e-007,9.91249e-015
6.12245e-008,3.97959e-007,1.08384e-014
6.12245e-008,4.04082e-007,1.14721e-014
6.12245e-008,4.10204e-007,1.2042e-014
6.12245e-008,4.16327e-007,1.28124e-014
6.12245e-008,4.22449e-007,1.32001e-014
6.12245e-008,4.28571e-007,1.40345e-014
6.12245e-008,4.34694e-007,1.47053e-014
6.12245e-008,4.40816e-007,1.53953e-014
6.12245e-008,4.46939e-007,1.59721e-014
6.12245e-008,4.53061e-007,1.67513e-014
6.12245e-008,4.59184e-007,1.73931e-014
6.12245e-008,4.65306e-007,1.79855e-014
6.12245e-008,4.71429e-007,1.87461e-014
6.12245e-008,4.77551e-007,1.95158e-014
6.12245e-008,4.83673e-007,2.03388e-014
6.12245e-008,4.89796e-007,2.0783e-014
6.12245e-008,4.95918e-007,2.14837e-014
6.12245e-008,5.02041e-007,2.21247e-014
6.12245e-008,5.08163e-007,2.28391e-014
6.12245e-008,5.14286e-007,2.34505e-014
6.12245e-008,5.20408e-007,2.42385e-014
6.12245e-008,5.26531e-007,2.46799e-014
6.12245e-008,5.32653e-007,2.55027e-014
6.12245e-008,5.38776e-007,2.61111e-014
6.12245e-008,5.44898e-007,2.65149e-014
6.12245e-008,5.5102e-007,2.74635e-014
6.12245e-008,5.57143e-007,2.82207e-014
6.12245e-008,5.63265e-007,2.87779e-014
6.12245e-008,5.69388e-007,2.94125e-014
6.12245e-008,5.7551e-007,3.00125e-014
6.12245e-008,5.81633e-007,3.05732e-014
6.12245e-008,5.87755e-007,3.14292e-014
6.12245e-008,5.93878e-007,3.2123e-014
6.12245e-008,6e-007,3.26679e-014
6.20408e-008,3e-007,2.89008e-015
6.20408e-008,3.06122e-007,3.29954e-015
6.20408e-008,3.12245e-007,3.63517e-015
6.20408e-008,3.18367e-007,3.93461e-015
6.20408e-008,3.2449e-007,4.46496e-015
6.20408e-008,3.30612e-007,4.91385e-015
6.20408e-008,3.36735e-007,5.3408e-015
6.20408e-008,3.42857e-007,5.88566e-015
6.20408e-008,3.4898e-007,6.32155e-015
6.20408e-008,3.55102e-007,6.71324e-015
6.20408e-008,3.61224e-007,7.3577e-015
6.20408e-008,3.67347e-007,8.09084e-015
6.20408e-008,3.73469e-007,8.5451e-015
6.20408e-008,3.79592e-007,9.12502e-015
6.20408e-008,3.85714e-007,9.55587e-015
6.20408e-008,3.91837e-007,1.01337e-014
6.20408e-008,3.97959e-007,1.10641e-014
6.20408e-008,4.04082e-007,1.16919e-014
6.20408e-008,4.10204e-007,1.22638e-014
6.20408e-008,4.16327e-007,1.30226e-014
6.20408e-008,4.22449e-007,1.34124e-014
6.20408e-008,4.28571e-007,1.42412e-014
6.20408e-008,4.34694e-007,1.49028e-014
6.20408e-008,4.40816e-007,1.55873e-014
6.20408e-008,4.46939e-007,1.61612e-014
6.20408e-008,4.53061e-007,1.69342e-014
6.20408e-008,4.59184e-007,1.75601e-014
6.20408e-008,4.65306e-007,1.8141e-014
6.20408e-008,4.71429e-007,1.88886e-014
6.20408e-008,4.77551e-007,1.96501e-014
6.20408e-008,4.83673e-007,2.04638e-014
6.20408e-008,4.89796e-007,2.0888e-014
6.20408e-008,4.95918e-007,2.15793e-014
6.20408e-008,5.02041e-007,2.22147e-014
6.20408e-008,5.08163e-007,2.29141e-014
6.20408e-008,5.14286e-007,2.35168e-014
6.20408e-008,5.20408e-007,2.42797e-014
6.20408e-008,5.26531e-007,2.47247e-014
6.20408e-008,5.32653e-007,2.55209e-014
6.20408e-008,5.38776e-007,2.61362e-014
6.20408e-008,5.44898e-007,2.65296e-014
6.20408e-008,5.5102e-007,2.7467e-014
6.20408e-008,5.57143e-007,2.82108e-014
6.20408e-008,5.63265e-007,2.87597e-014
6.20408e-008,5.69388e-007,2.93794e-014
6.20408e-008,5.7551e-007,2.99847e-014
6.20408e-008,5.81633e-007,3.05456e-014
6.20408e-008,5.87755e-007,3.13836e-014
6.20408e-008,5.93878e-007,3.20807e-014
6.20408e-008,6e-007,3.26255e-014
6.28571e-008,3e-007,3.01243e-015
6.28571e-008,3.06122e-007,3.43642e-015
6.28571e-008,3.12245e-007,3.78148e-015
6.28571e-008,3.18367e-007,4.09005e-015
6.28571e-008,3.2449e-007,4.63474e-015
6.28571e-008,3.30612e-007,5.09551e-015
6.28571e-008,3.36735e-007,5.53242e-015
6.28571e-008,3.42857e-007,6.08689e-015
6.28571e-008,3.4898e-007,6.53286e-015
6.28571e-008,3.55102e-007,6.93175e-015
6.28571e-008,3.61224e-007,7.58284e-015
6.28571e-008,3.67347e-007,8.32883e-015
6.28571e-008,3.73469e-007,8.78342e-015
6.28571e-008,3.79592e-007,9.36941e-015
6.28571e-008,3.85714e-007,9.80166e-015
6.28571e-008,3.91837e-007,1.03788e-014
6.28571e-008,3.97959e-007,1.13168e-014
6.28571e-008,4.04082e-007,1.19394e-014
6.28571e-008,4.10204e-007,1.25137e-014
6.28571e-008,4.16327e-007,1.3267e-014
6.28571e-008,4.22449e-007,1.36551e-014
6.28571e-008,4.28571e-007,1.44764e-014
6.28571e-008,4.34694e-007,1.51347e-014
6.28571e-008,4.40816e-007,1.58129e-014
6.28571e-008,4.46939e-007,1.6377e-014
6.28571e-008,4.53061e-007,1.71373e-014
6.28571e-008,4.59184e-007,1.7761e-014
6.28571e-008,4.65306e-007,1.83323e-014
6.28571e-008,4.71429e-007,1.9071e-014
6.28571e-008,4.77551e-007,1.98169e-014
6.28571e-008,4.83673e-007,2.06127e-014
6.28571e-008,4.89796e-007,2.10309e-014
6.28571e-008,4.95918e-007,2.17107e-014
6.28571e-008,5.02041e-007,2.2341e-014
6.28571e-008,5.08163e-007,2.30276e-014
6.28571e-008,5.14286e-007,2.36195e-014
6.28571e-008,5.20408e-007,2.43654e-014
6.28571e-008,5.26531e-007,2.48049e-014
6.28571e-008,5.32653e-007,2.55885e-014
6.28571e-008,5.38776e-007,2.61988e-014
6.28571e-008,5.44898e-007,2.65827e-014
6.28571e-008,5.5102e-007,2.7517e-014
6.28571e-008,5.57143e-007,2.82448e-014
6.28571e-008,5.63265e-007,2.87863e-014
6.28571e-008,5.69388e-007,2.94149e-014
6.28571e-008,5.7551e-007,3.00018e-014
6.28571e-008,5.81633e-007,3.05662e-014
6.28571e-008,5.87755e-007,3.14092e-014
6.28571e-008,5.93878e-007,3.20932e-014
6.28571e-008,6e-007,3.26413e-014
6.36735e-008,3e-007,3.14933e-015
6.36735e-008,3.06122e-007,3.58541e-015
6.36735e-008,3.12245e-007,3.94132e-015
6.36735e-008,3.18367e-007,4.25996e-015
6.36735e-008,3.2449e-007,4.82102e-015
6.36735e-008,3.30612e-007,5.29489e-015
6.36735e-008,3.36735e-007,5.74081e-015
6.36735e-008,3.42857e-007,6.30498e-015
6.36735e-008,3.4898e-007,6.76195e-015
6.36735e-008,3.55102e-007,7.16909e-015
6.36735e-008,3.61224e-007,7.8243e-015
6.36735e-008,3.67347e-007,8.58526e-015
6.36735e-008,3.73469e-007,9.04155e-015
6.36735e-008,3.79592e-007,9.63208e-015
6.36735e-008,3.85714e-007,1.00694e-014
6.36735e-008,3.91837e-007,1.0645e-014
6.36735e-008,3.97959e-007,1.15842e-014
6.36735e-008,4.04082e-007,1.221e-014
6.36735e-008,4.10204e-007,1.27793e-014
6.36735e-008,4.16327e-007,1.3536e-014
6.36735e-008,4.22449e-007,1.39153e-014
6.36735e-008,4.28571e-007,1.47287e-014
6.36735e-008,4.34694e-007,1.53871e-014
6.36735e-008,4.40816e-007,1.60549e-014
6.36735e-008,4.46939e-007,1.66086e-014
6.36735e-008,4.53061e-007,1.73553e-014
6.36735e-008,4.59184e-007,1.79775e-014
6.36735e-008,4.65306e-007,1.85422e-014
6.36735e-008,4.71429e-007,1.92694e-014
6.36735e-008,4.77551e-007,2.00008e-014
6.36735e-008,4.83673e-007,2.07776e-014
6.36735e-008,4.89796e-007,2.12009e-014
6.36735e-008,4.95918e-007,2.18674e-014
6.36735e-008,5.02041e-007,2.24794e-014
6.36735e-008,5.08163e-007,2.31583e-014
6.36735e-008,5.14286e-007,2.37379e-014
6.36735e-008,5.20408e-007,2.44851e-014
6.36735e-008,5.26531e-007,2.49106e-014
6.36735e-008,5.32653e-007,2.56925e-014
6.36735e-008,5.38776e-007,2.6279e-014
6.36735e-008,5.44898e-007,2.66672e-014
6.36735e-008,5.5102e-007,2.7589e-014
6.36735e-008,5.57143e-007,2.83135e-014
6.36735e-008,5.63265e-007,2.88547e-014
6.36735e-008,5.69388e-007,2.94913e-014
6.36735e-008,5.7551e-007,3.00648e-014
6.36735e-008,5.81633e-007,3.0625e-014
6.36735e-008,5.87755e-007,3.14608e-014
6.36735e-008,5.93878e-007,3.21545e-014
6.36735e-008,6e-007,3.27047e-014
6.44898e-008,3e-007,3.2963e-015
6.44898e-008,3.06122e-007,3.74576e-015
6.44898e-008,3.12245e-007,4.11398e-015
6.44898e-008,3.18367e-007,4.44161e-015
6.44898e-008,3.2449e-007,5.01976e-015
6.44898e-008,3.30612e-007,5.50517e-015
6.44898e-008,3.36735e-007,5.9628e-015
6.44898e-008,3.42857e-007,6.53685e-015
6.44898e-008,3.4898e-007,7.00321e-015
6.44898e-008,3.55102e-007,7.41663e-015
6.44898e-008,3.61224e-007,8.08091e-015
6.44898e-008,3.67347e-007,8.85107e-015
6.44898e-008,3.73469e-007,9.31241e-015
6.44898e-008,3.79592e-007,9.90615e-015
6.44898e-008,3.85714e-007,1.03463e-014
6.44898e-008,3.91837e-007,1.09219e-014
6.44898e-008,3.97959e-007,1.18619e-014
6.44898e-008,4.04082e-007,1.24913e-014
6.44898e-008,4.10204e-007,1.30528e-014
6.44898e-008,4.16327e-007,1.38092e-014
6.44898e-008,4.22449e-007,1.41798e-014
6.44898e-008,4.28571e-007,1.49865e-014
6.44898e-008,4.34694e-007,1.56406e-014
6.44898e-008,4.40816e-007,1.62982e-014
6.44898e-008,4.46939e-007,1.6848e-014
6.44898e-008,4.53061e-007,1.75874e-014
6.44898e-008,4.59184e-007,1.81957e-014
6.44898e-008,4.65306e-007,1.87528e-014
6.44898e-008,4.71429e-007,1.94644e-014
6.44898e-008,4.77551e-007,2.01896e-014
6.44898e-008,4.83673e-007,2.09556e-014
6.44898e-008,4.89796e-007,2.13706e-014
6.44898e-008,4.95918e-007,2.20278e-014
6.44898e-008,5.02041e-007,2.26232e-014
6.44898e-008,5.08163e-007,2.32942e-014
6.44898e-008,5.14286e-007,2.38645e-014
6.44898e-008,5.20408e-007,2.46117e-014
6.44898e-008,5.26531e-007,2.50285e-014
6.44898e-008,5.32653e-007,2.58035e-014
6.44898e-008,5.38776e-007,2.63713e-014
6.44898e-008,5.44898e-007,2.67656e-014
6.44898e-008,5.5102e-007,2.76719e-014
6.44898e-008,5.57143e-007,2.84035e-014
6.44898e-008,5.63265e-007,2.89411e-014
6.44898e-008,5.69388e-007,2.95762e-014
6.44898e-008,5.7551e-007,3.01527e-014
6.44898e-008,5.81633e-007,3.07123e-014
6.44898e-008,5.87755e-007,3.15431e-014
6.44898e-008,5.93878e-007,3.22473e-014
6.44898e-008,6e-007,3.28e-014
6.53061e-008,3e-007,3.44957e-015
6.53061e-008,3.06122e-007,3.91654e-015
6.53061e-008,3.12245e-007,4.29585e-015
6.53061e-008,3.18367e-007,4.63257e-015
6.53061e-008,3.2449e-007,5.22712e-015
6.53061e-008,3.30612e-007,5.72372e-015
6.53061e-008,3.36735e-007,6.1946e-015
6.53061e-008,3.42857e-007,6.77605e-015
6.53061e-008,3.4898e-007,7.25238e-015
6.53061e-008,3.55102e-007,7.6705e-015
6.53061e-008,3.61224e-007,8.34455e-015
6.53061e-008,3.67347e-007,9.12292e-015
6.53061e-008,3.73469e-007,9.58558e-015
6.53061e-008,3.79592e-007,1.01842e-014
6.53061e-008,3.85714e-007,1.06236e-014
6.53061e-008,3.91837e-007,1.11963e-014
6.53061e-008,3.97959e-007,1.21444e-014
6.53061e-008,4.04082e-007,1.2768e-014
6.53061e-008,4.10204e-007,1.33269e-014
6.53061e-008,4.16327e-007,1.40724e-014
6.53061e-008,4.22449e-007,1.44421e-014
6.53061e-008,4.28571e-007,1.52397e-014
6.53061e-008,4.34694e-007,1.58888e-014
6.53061e-008,4.40816e-007,1.65378e-014
6.53061e-008,4.46939e-007,1.70813e-014
6.53061e-008,4.53061e-007,1.78146e-014
6.53061e-008,4.59184e-007,1.84087e-014
6.53061e-008,4.65306e-007,1.89551e-014
6.53061e-008,4.71429e-007,1.96526e-014
6.53061e-008,4.77551e-007,2.03732e-014
6.53061e-008,4.83673e-007,2.11339e-014
6.53061e-008,4.89796e-007,2.15278e-014
6.53061e-008,4.95918e-007,2.21781e-014
6.53061e-008,5.02041e-007,2.27705e-014
6.53061e-008,5.08163e-007,2.34301e-014
6.53061e-008,5.14286e-007,2.39941e-014
6.53061e-008,5.20408e-007,2.47255e-014
6.53061e-008,5.26531e-007,2.5142e-014
6.53061e-008,5.32653e-007,2.59032e-014
6.53061e-008,5.38776e-007,2.64734e-014
6.53061e-008,5.44898e-007,2.68617e-014
6.53061e-008,5.5102e-007,2.77642e-014
6.53061e-008,5.57143e-007,2.84973e-014
6.53061e-008,5.63265e-007,2.90285e-014
6.53061e-008,5.69388e-007,2.9656e-014
6.53061e-008,5.7551e-007,3.02415e-014
6.53061e-008,5.81633e-007,3.081e-014
6.53061e-008,5.87755e-007,3.16515e-014
6.53061e-008,5.93878e-007,3.23509e-014
6.53061e-008,6e-007,3.29111e-014
6.61224e-008,3e-007,3.60878e-015
6.61224e-008,3.06122e-007,4.09466e-015
6.61224e-008,3.12245e-007,4.48173e-015
6.61224e-008,3.18367e-007,4.82826e-015
6.61224e-008,3.2449e-007,5.43972e-015
6.61224e-008,3.30612e-007,5.94842e-015
6.61224e-008,3.36735e-007,6.43041e-015
6.61224e-008,3.42857e-007,7.01536e-015
6.61224e-008,3.4898e-007,7.50441e-015
6.61224e-008,3.55102e-007,7.92811e-015
6.61224e-008,3.61224e-007,8.60376e-015
6.61224e-008,3.67347e-007,9.39643e-015
6.61224e-008,3.73469e-007,9.85513e-015
6.61224e-008,3.79592e-007,1.04574e-014
6.61224e-008,3.85714e-007,1.08979e-014
6.61224e-008,3.91837e-007,1.14625e-014
6.61224e-008,3.97959e-007,1.24183e-014
6.61224e-008,4.04082e-007,1.30322e-014
6.61224e-008,4.10204e-007,1.35902e-014
6.61224e-008,4.16327e-007,1.43241e-014
6.61224e-008,4.22449e-007,1.4692e-014
6.61224e-008,4.28571e-007,1.54786e-014
6.61224e-008,4.34694e-007,1.61284e-014
6.61224e-008,4.40816e-007,1.67652e-014
6.61224e-008,4.46939e-007,1.72954e-014
6.61224e-008,4.53061e-007,1.80164e-014
6.61224e-008,4.59184e-007,1.86087e-014
6.61224e-008,4.65306e-007,1.9145e-014
6.61224e-008,4.71429e-007,1.98322e-014
6.61224e-008,4.77551e-007,2.05402e-014
6.61224e-008,4.83673e-007,2.12925e-014
6.61224e-008,4.89796e-007,2.16766e-014
6.61224e-008,4.95918e-007,2.23171e-014
6.61224e-008,5.02041e-007,2.29068e-014
6.61224e-008,5.08163e-007,2.35562e-014
6.61224e-008,5.14286e-007,2.41126e-014
6.61224e-008,5.20408e-007,2.48282e-014
6.61224e-008,5.26531e-007,2.5245e-014
6.61224e-008,5.32653e-007,2.59956e-014
6.61224e-008,5.38776e-007,2.65749e-014
6.61224e-008,5.44898e-007,2.69559e-014
6.61224e-008,5.5102e-007,2.78608e-014
6.61224e-008,5.57143e-007,2.85865e-014
6.61224e-008,5.63265e-007,2.91218e-014
6.61224e-008,5.69388e-007,2.97375e-014
6.61224e-008,5.7551e-007,3.03347e-014
6.61224e-008,5.81633e-007,3.09086e-014
6.61224e-008,5.87755e-007,3.17494e-014
6.61224e-008,5.93878e-007,3.24606e-014
6.61224e-008,6e-007,3.30305e-014
6.69388e-008,3e-007,3.77323e-015
6.69388e-008,3.06122e-007,4.27512e-015
6.69388e-008,3.12245e-007,4.6685e-015
6.69388e-008,3.18367e-007,5.02556e-015
6.69388e-008,3.2449e-007,5.65254e-015
6.69388e-008,3.30612e-007,6.1721e-015
6.69388e-008,3.36735e-007,6.66425e-015
6.69388e-008,3.42857e-007,7.25041e-015
6.69388e-008,3.4898e-007,7.7523e-015
6.69388e-008,3.55102e-007,8.18204e-015
6.69388e-008,3.61224e-007,8.85383e-015
6.69388e-008,3.67347e-007,9.66147e-015
6.69388e-008,3.73469e-007,1.01156e-014
6.69388e-008,3.79592e-007,1.07185e-014
6.69388e-008,3.85714e-007,1.11617e-014
6.69388e-008,3.91837e-007,1.17173e-014
6.69388e-008,3.97959e-007,1.26722e-014
6.69388e-008,4.04082e-007,1.32814e-014
6.69388e-008,4.10204e-007,1.38324e-014
6.69388e-008,4.16327e-007,1.45631e-014
6.69388e-008,4.22449e-007,1.49189e-014
6.69388e-008,4.28571e-007,1.56954e-014
6.69388e-008,4.34694e-007,1.63451e-014
6.69388e-008,4.40816e-007,1.69667e-014
6.69388e-008,4.46939e-007,1.74863e-014
6.69388e-008,4.53061e-007,1.81924e-014
6.69388e-008,4.59184e-007,1.87842e-014
6.69388e-008,4.65306e-007,1.93136e-014
6.69388e-008,4.71429e-007,1.99901e-014
6.69388e-008,4.77551e-007,2.06824e-014
6.69388e-008,4.83673e-007,2.14202e-014
6.69388e-008,4.89796e-007,2.18082e-014
6.69388e-008,4.95918e-007,2.24382e-014
6.69388e-008,5.02041e-007,2.30149e-014
6.69388e-008,5.08163e-007,2.3659e-014
6.69388e-008,5.14286e-007,2.42068e-014
6.69388e-008,5.20408e-007,2.49237e-014
6.69388e-008,5.26531e-007,2.53347e-014
6.69388e-008,5.32653e-007,2.60845e-014
6.69388e-008,5.38776e-007,2.66596e-014
6.69388e-008,5.44898e-007,2.70389e-014
6.69388e-008,5.5102e-007,2.79476e-014
6.69388e-008,5.57143e-007,2.86703e-014
6.69388e-008,5.63265e-007,2.92116e-014
6.69388e-008,5.69388e-007,2.98279e-014
6.69388e-008,5.7551e-007,3.04335e-014
6.69388e-008,5.81633e-007,3.10081e-014
6.69388e-008,5.87755e-007,3.18581e-014
6.69388e-008,5.93878e-007,3.25774e-014
6.69388e-008,6e-007,3.3155e-014
6.77551e-008,3e-007,3.93838e-015
6.77551e-008,3.06122e-007,4.45315e-015
6.77551e-008,3.12245e-007,4.85427e-015
6.77551e-008,3.18367e-007,5.22073e-015
6.77551e-008,3.2449e-007,5.86085e-015
6.77551e-008,3.30612e-007,6.38822e-015
6.77551e-008,3.36735e-007,6.89176e-015
6.77551e-008,3.42857e-007,7.4774e-015
6.77551e-008,3.4898e-007,7.98938e-015
6.77551e-008,3.55102e-007,8.42277e-015
6.77551e-008,3.61224e-007,9.09348e-015
6.77551e-008,3.67347e-007,9.90806e-015
6.77551e-008,3.73469e-007,1.03579e-014
6.77551e-008,3.79592e-007,1.09619e-014
6.77551e-008,3.85714e-007,1.14037e-014
6.77551e-008,3.91837e-007,1.1951e-014
6.77551e-008,3.97959e-007,1.29035e-014
6.77551e-008,4.04082e-007,1.35099e-014
6.77551e-008,4.10204e-007,1.40487e-014
6.77551e-008,4.16327e-007,1.47774e-014
6.77551e-008,4.22449e-007,1.51196e-014
6.77551e-008,4.28571e-007,1.58846e-014
6.77551e-008,4.34694e-007,1.65288e-014
6.77551e-008,4.40816e-007,1.71369e-014
6.77551e-008,4.46939e-007,1.76508e-014
6.77551e-008,4.53061e-007,1.83478e-014
6.77551e-008,4.59184e-007,1.89268e-014
6.77551e-008,4.65306e-007,1.94497e-014
6.77551e-008,4.71429e-007,2.01123e-014
6.77551e-008,4.77551e-007,2.07968e-014
6.77551e-008,4.83673e-007,2.15198e-014
6.77551e-008,4.89796e-007,2.19045e-014
6.77551e-008,4.95918e-007,2.25284e-014
6.77551e-008,5.02041e-007,2.30937e-014
6.77551e-008,5.08163e-007,2.37336e-014
6.77551e-008,5.14286e-007,2.42756e-014
6.77551e-008,5.20408e-007,2.50003e-014
6.77551e-008,5.26531e-007,2.54012e-014
6.77551e-008,5.32653e-007,2.61563e-014
6.77551e-008,5.38776e-007,2.67181e-014
6.77551e-008,5.44898e-007,2.70985e-014
6.77551e-008,5.5102e-007,2.80114e-014
6.77551e-008,5.57143e-007,2.87429e-014
6.77551e-008,5.63265e-007,2.928e-014
6.77551e-008,5.69388e-007,2.99182e-014
6.77551e-008,5.7551e-007,3.05163e-014
6.77551e-008,5.81633e-007,3.11e-014
6.77551e-008,5.87755e-007,3.19619e-014
6.77551e-008,5.93878e-007,3.26892e-014
6.77551e-008,6e-007,3.32752e-014
6.85714e-008,3e-007,4.09845e-015
6.85714e-008,3.06122e-007,4.6259e-015
6.85714e-008,3.12245e-007,5.03498e-015
6.85714e-008,3.18367e-007,5.40893e-015
6.85714e-008,3.2449e-007,6.06111e-015
6.85714e-008,3.30612e-007,6.59501e-015
6.85714e-008,3.36735e-007,7.10878e-015
6.85714e-008,3.42857e-007,7.69018e-015
6.85714e-008,3.4898e-007,8.2112e-015
6.85714e-008,3.55102e-007,8.64541e-015
6.85714e-008,3.61224e-007,9.31552e-015
6.85714e-008,3.67347e-007,1.01326e-014
